date,member,rideable,count,duration
2021-02-01,casual,electric_bike,127,101609.0
2021-02-01,member,classic_bike,1126,1110183.0
2021-02-01,member,electric_bike,411,331060.0
2021-02-11,member,classic_bike,879,919764.0
2021-02-11,member,electric_bike,310,259106.0
2021-02-11,casual,classic_bike,91,127771.0
2021-02-11,casual,electric_bike,82,70465.0
2021-02-11,casual,docked_bike,5,6148.0
2021-02-27,member,classic_bike,3249,3208262.0
2021-02-27,member,electric_bike,1019,994480.0
2021-02-27,casual,classic_bike,1760,3563247.0
2021-02-27,casual,docked_bike,557,1813820.0
2021-02-27,casual,electric_bike,694,1004251.0
2021-02-20,member,classic_bike,671,895169.0
2021-02-20,member,electric_bike,263,257044.0
2021-02-20,casual,electric_bike,65,85901.0
2021-02-20,casual,classic_bike,116,380149.0
2021-02-20,casual,docked_bike,15,69462.0
2021-02-18,member,classic_bike,485,627897.0
2021-02-18,member,electric_bike,201,163420.0
2021-02-18,casual,classic_bike,66,141491.0
2021-02-18,casual,electric_bike,38,33386.0
2021-02-18,casual,docked_bike,6,18521.0
2021-02-26,member,classic_bike,2282,1847406.0
2021-02-26,member,electric_bike,762,598332.0
2021-02-26,casual,electric_bike,280,250443.0
2021-02-26,casual,classic_bike,468,699779.0
2021-02-26,casual,docked_bike,139,449319.0
2021-02-06,member,classic_bike,486,573708.0
2021-02-06,member,electric_bike,247,177268.0
2021-02-06,casual,classic_bike,66,87846.0
2021-02-06,casual,docked_bike,14,99578.0
2021-02-06,casual,electric_bike,38,23068.0
2021-02-19,member,classic_bike,612,874279.0
2021-02-19,member,electric_bike,211,167557.0
2021-02-19,casual,classic_bike,80,250566.0
2021-02-19,casual,electric_bike,71,56509.0
2021-02-19,casual,docked_bike,9,35714.0
2021-02-28,casual,classic_bike,532,1056433.0
2021-02-28,casual,docked_bike,171,471909.0
2021-02-28,casual,electric_bike,329,402661.0
2021-02-28,member,classic_bike,1753,1546610.0
2021-02-28,member,electric_bike,626,509694.0
2021-02-13,member,classic_bike,394,479593.0
2021-02-13,member,electric_bike,190,155891.0
2021-02-13,casual,classic_bike,68,211724.0
2021-02-13,casual,docked_bike,9,22538.0
2021-02-13,casual,electric_bike,64,58099.0
2021-02-10,member,classic_bike,837,838359.0
2021-02-10,member,electric_bike,263,220616.0
2021-02-10,casual,classic_bike,88,176461.0
2021-02-10,casual,electric_bike,49,39301.0
2021-02-10,casual,docked_bike,7,6159.0
2021-02-04,member,classic_bike,1014,796425.0
2021-02-04,member,electric_bike,507,353415.0
2021-02-04,casual,electric_bike,101,82323.0
2021-02-04,casual,classic_bike,92,105016.0
2021-02-04,casual,docked_bike,6,8739.0
2021-02-08,member,classic_bike,726,795207.0
2021-02-08,member,electric_bike,117,99789.0
2021-02-08,casual,classic_bike,58,169499.0
2021-02-08,casual,electric_bike,18,24872.0
2021-02-08,casual,docked_bike,5,14965.0
2021-02-05,member,classic_bike,780,924675.0
2021-02-05,member,electric_bike,391,273872.0
2021-02-05,casual,classic_bike,68,130677.0
2021-02-05,casual,electric_bike,69,54201.0
2021-02-05,casual,docked_bike,6,6269.0
2021-02-03,member,electric_bike,677,551261.0
2021-02-03,member,classic_bike,1665,1467745.0
2021-02-03,casual,electric_bike,152,117773.0
2021-02-03,casual,classic_bike,188,246274.0
2021-02-03,casual,docked_bike,26,45100.0
2021-02-22,member,classic_bike,975,962237.0
2021-02-22,member,electric_bike,331,288944.0
2021-02-22,casual,classic_bike,112,263019.0
2021-02-22,casual,electric_bike,85,87903.0
2021-02-22,casual,docked_bike,10,31147.0
2021-02-15,member,classic_bike,266,467046.0
2021-02-15,member,electric_bike,44,51719.0
2021-02-15,casual,docked_bike,1,662.0
2021-02-15,casual,electric_bike,11,12202.0
2021-02-15,casual,classic_bike,23,88086.0
2021-02-25,member,classic_bike,1963,1593814.0
2021-02-25,member,electric_bike,667,470030.0
2021-02-25,casual,classic_bike,313,395899.0
2021-02-25,casual,docked_bike,58,165806.0
2021-02-25,casual,electric_bike,184,156396.0
2021-02-21,member,classic_bike,526,826611.0
2021-02-21,member,electric_bike,197,192990.0
2021-02-21,casual,electric_bike,58,51375.0
2021-02-21,casual,classic_bike,107,200632.0
2021-02-21,casual,docked_bike,14,56348.0
2021-02-17,member,classic_bike,400,688772.0
2021-02-17,member,electric_bike,141,144707.0
2021-02-17,casual,classic_bike,49,129655.0
2021-02-17,casual,electric_bike,32,25801.0
2021-02-17,casual,docked_bike,1,361.0
2021-02-07,member,classic_bike,423,555641.0
2021-02-07,member,electric_bike,61,57770.0
2021-02-07,casual,classic_bike,60,77101.0
2021-02-07,casual,electric_bike,9,12587.0
2021-02-07,casual,docked_bike,10,34452.0
2021-02-16,member,classic_bike,174,389790.0
2021-02-16,member,electric_bike,55,68219.0
2021-02-16,casual,docked_bike,2,4573.0
2021-02-16,casual,electric_bike,13,11222.0
2021-02-16,casual,classic_bike,34,327435.0
2021-03-16,casual,classic_bike,455,550640.0
2021-03-16,casual,electric_bike,338,318585.0
2021-03-16,casual,docked_bike,115,235949.0
2021-03-16,member,classic_bike,2426,1868720.0
2021-03-16,member,electric_bike,917,633586.0
2021-03-28,casual,classic_bike,1771,2963107.0
2021-03-28,casual,electric_bike,901,1216717.0
2021-03-28,casual,docked_bike,607,1932786.0
2021-03-28,member,classic_bike,2946,2605202.0
2021-03-28,member,electric_bike,1219,1092132.0
2021-03-11,casual,classic_bike,1315,1877080.0
2021-03-11,casual,electric_bike,610,700079.0
2021-03-11,casual,docked_bike,337,1098344.0
2021-03-11,member,classic_bike,4169,3198668.0
2021-03-11,member,electric_bike,1191,899063.0
2021-03-21,casual,classic_bike,5210,12004393.0
2021-03-21,casual,docked_bike,2188,8103210.0
2021-03-21,casual,electric_bike,1869,3362981.0
2021-03-21,member,classic_bike,5633,6202414.0
2021-03-21,member,electric_bike,1431,1424961.0
2021-03-20,casual,classic_bike,3535,6867855.0
2021-03-20,casual,electric_bike,1610,2181711.0
2021-03-20,casual,docked_bike,1421,4258642.0
2021-03-20,member,classic_bike,4673,4484604.0
2021-03-20,member,electric_bike,1584,1413637.0
2021-03-23,member,electric_bike,1151,849479.0
2021-03-23,member,classic_bike,2770,1975378.0
2021-03-23,casual,classic_bike,721,940107.0
2021-03-23,casual,electric_bike,542,599113.0
2021-03-23,casual,docked_bike,156,402888.0
2021-03-31,member,electric_bike,1525,1113666.0
2021-03-31,member,classic_bike,3219,2387429.0
2021-03-31,casual,classic_bike,769,1016716.0
2021-03-31,casual,docked_bike,305,676979.0
2021-03-31,casual,electric_bike,713,739555.0
2021-03-13,member,classic_bike,4803,4755604.0
2021-03-13,member,electric_bike,1368,1384843.0
2021-03-13,casual,classic_bike,3768,7210171.0
2021-03-13,casual,electric_bike,1409,2040558.0
2021-03-13,casual,docked_bike,1296,3715566.0
2021-03-01,member,classic_bike,2077,1429313.0
2021-03-01,member,electric_bike,808,511268.0
2021-03-01,casual,classic_bike,276,345861.0
2021-03-01,casual,docked_bike,66,199442.0
2021-03-01,casual,electric_bike,238,232805.0
2021-03-18,member,classic_bike,1902,1317346.0
2021-03-18,member,electric_bike,907,570784.0
2021-03-18,casual,electric_bike,382,299062.0
2021-03-18,casual,classic_bike,430,662020.0
2021-03-18,casual,docked_bike,104,234241.0
2021-03-22,member,electric_bike,1456,1289770.0
2021-03-22,member,classic_bike,5056,4627606.0
2021-03-22,casual,classic_bike,2519,5136933.0
2021-03-22,casual,docked_bike,936,3113549.0
2021-03-22,casual,electric_bike,1186,1870897.0
2021-03-04,member,classic_bike,2426,1699942.0
2021-03-04,member,electric_bike,847,571523.0
2021-03-04,casual,electric_bike,210,181856.0
2021-03-04,casual,docked_bike,89,138830.0
2021-03-04,casual,classic_bike,416,497956.0
2021-03-14,member,classic_bike,2301,1821499.0
2021-03-14,member,electric_bike,863,709332.0
2021-03-14,casual,classic_bike,1225,1979591.0
2021-03-14,casual,docked_bike,371,967956.0
2021-03-14,casual,electric_bike,580,638569.0
2021-03-05,member,classic_bike,3052,2314568.0
2021-03-05,member,electric_bike,913,689723.0
2021-03-05,casual,electric_bike,434,417677.0
2021-03-05,casual,classic_bike,849,1457920.0
2021-03-05,casual,docked_bike,188,409324.0
2021-03-07,member,electric_bike,868,764780.0
2021-03-07,member,classic_bike,3022,2920765.0
2021-03-07,casual,docked_bike,512,1695187.0
2021-03-07,casual,classic_bike,1523,2944117.0
2021-03-07,casual,electric_bike,555,815459.0
2021-03-19,member,classic_bike,3141,2492509.0
2021-03-19,member,electric_bike,1311,932511.0
2021-03-19,casual,electric_bike,809,870946.0
2021-03-19,casual,classic_bike,1114,1612430.0
2021-03-19,casual,docked_bike,324,785878.0
2021-03-24,member,classic_bike,4024,3181609.0
2021-03-24,member,electric_bike,1635,1256610.0
2021-03-24,casual,classic_bike,1287,1905223.0
2021-03-24,casual,electric_bike,944,1067397.0
2021-03-24,casual,docked_bike,381,1084753.0
2021-03-27,member,classic_bike,4672,4556079.0
2021-03-27,member,electric_bike,1829,1580969.0
2021-03-27,casual,electric_bike,1668,2468003.0
2021-03-27,casual,classic_bike,3318,5406967.0
2021-03-27,casual,docked_bike,1357,4459618.0
2021-03-26,casual,electric_bike,704,702611.0
2021-03-26,casual,docked_bike,249,717628.0
2021-03-26,casual,classic_bike,890,1305457.0
2021-03-26,member,classic_bike,3084,2292199.0
2021-03-26,member,electric_bike,1364,946668.0
2021-03-12,member,classic_bike,3839,3100654.0
2021-03-12,member,electric_bike,1175,909779.0
2021-03-12,casual,docked_bike,324,891941.0
2021-03-12,casual,classic_bike,1288,1727271.0
2021-03-12,casual,electric_bike,595,650402.0
2021-03-10,member,classic_bike,4062,3162269.0
2021-03-10,member,electric_bike,1137,915152.0
2021-03-10,casual,electric_bike,585,653004.0
2021-03-10,casual,classic_bike,1271,1975451.0
2021-03-10,casual,docked_bike,339,1010678.0
2021-03-03,member,classic_bike,3143,2695130.0
2021-03-03,member,electric_bike,1103,899264.0
2021-03-03,casual,electric_bike,486,615802.0
2021-03-03,casual,classic_bike,799,1293609.0
2021-03-03,casual,docked_bike,188,566660.0
2021-03-17,member,classic_bike,2066,1397824.0
2021-03-17,member,electric_bike,869,567793.0
2021-03-17,casual,classic_bike,408,527151.0
2021-03-17,casual,electric_bike,313,296764.0
2021-03-17,casual,docked_bike,83,215277.0
2021-03-25,member,classic_bike,3199,2297158.0
2021-03-25,member,electric_bike,1336,922177.0
2021-03-25,casual,classic_bike,811,971362.0
2021-03-25,casual,electric_bike,576,546682.0
2021-03-25,casual,docked_bike,200,472472.0
2021-03-08,member,classic_bike,4531,4006210.0
2021-03-08,member,electric_bike,1296,1117936.0
2021-03-08,casual,docked_bike,582,1907404.0
2021-03-08,casual,classic_bike,1840,3719614.0
2021-03-08,casual,electric_bike,697,1056681.0
2021-03-29,casual,classic_bike,1557,2745387.0
2021-03-29,casual,electric_bike,967,1367865.0
2021-03-29,casual,docked_bike,729,2171275.0
2021-03-29,member,electric_bike,1558,1286971.0
2021-03-29,member,classic_bike,4205,3596413.0
2021-03-09,casual,docked_bike,655,2396031.0
2021-03-09,casual,classic_bike,2327,4271719.0
2021-03-09,casual,electric_bike,804,1086015.0
2021-03-09,member,electric_bike,1369,1172112.0
2021-03-09,member,classic_bike,5251,4749302.0
2021-03-02,member,electric_bike,902,646240.0
2021-03-02,member,classic_bike,2388,1784064.0
2021-03-02,casual,docked_bike,108,213059.0
2021-03-02,casual,classic_bike,393,588199.0
2021-03-02,casual,electric_bike,293,268504.0
2021-03-06,member,classic_bike,3173,2772061.0
2021-03-06,member,electric_bike,1056,925692.0
2021-03-06,casual,classic_bike,1538,2645606.0
2021-03-06,casual,docked_bike,531,1489737.0
2021-03-06,casual,electric_bike,589,721676.0
2021-03-30,member,classic_bike,4455,3749679.0
2021-03-30,member,electric_bike,1906,1521002.0
2021-03-30,casual,electric_bike,1074,1443980.0
2021-03-30,casual,classic_bike,1672,3026275.0
2021-03-30,casual,docked_bike,793,2638976.0
2021-03-15,member,classic_bike,1294,851777.0
2021-03-15,member,electric_bike,550,369923.0
2021-03-15,casual,electric_bike,164,109202.0
2021-03-15,casual,classic_bike,167,189035.0
2021-03-15,casual,docked_bike,35,42412.0
2021-04-12,member,classic_bike,5349,4799312.0
2021-04-12,member,electric_bike,1908,1621455.0
2021-04-12,casual,classic_bike,2008,3551318.0
2021-04-12,casual,electric_bike,1201,1560135.0
2021-04-12,casual,docked_bike,675,2320429.0
2021-04-27,casual,docked_bike,1409,4732849.0
2021-04-27,casual,classic_bike,4268,7789433.0
2021-04-27,casual,electric_bike,2251,3450404.0
2021-04-27,member,classic_bike,7637,6892684.0
2021-04-27,member,electric_bike,2690,2418860.0
2021-04-03,casual,docked_bike,2749,10552254.0
2021-04-03,casual,classic_bike,5952,12772513.0
2021-04-03,casual,electric_bike,2379,3896056.0
2021-04-03,member,classic_bike,6420,7234374.0
2021-04-03,member,electric_bike,2136,2242161.0
2021-04-17,member,classic_bike,5036,4741965.0
2021-04-17,member,electric_bike,2095,1942655.0
2021-04-17,casual,docked_bike,1303,3809807.0
2021-04-17,casual,classic_bike,3678,6325446.0
2021-04-17,casual,electric_bike,1972,2633968.0
2021-04-25,casual,classic_bike,2001,3045585.0
2021-04-25,casual,docked_bike,562,1532576.0
2021-04-25,casual,electric_bike,1213,1370185.0
2021-04-25,member,electric_bike,1435,1189726.0
2021-04-25,member,classic_bike,3650,3118808.0
2021-04-06,casual,electric_bike,2019,3434655.0
2021-04-06,casual,classic_bike,4067,8253630.0
2021-04-06,casual,docked_bike,1658,6553573.0
2021-04-06,member,classic_bike,7276,6854959.0
2021-04-06,member,electric_bike,2275,2141616.0
2021-04-24,casual,classic_bike,4040,6703913.0
2021-04-24,casual,electric_bike,2115,2512838.0
2021-04-24,casual,docked_bike,1241,3688711.0
2021-04-24,member,classic_bike,5491,4933339.0
2021-04-24,member,electric_bike,2209,2012795.0
2021-04-04,casual,classic_bike,5406,12756340.0
2021-04-04,casual,docked_bike,2601,9129280.0
2021-04-04,casual,electric_bike,1846,3399742.0
2021-04-04,member,classic_bike,5778,6534397.0
2021-04-04,member,electric_bike,1530,1648290.0
2021-04-13,casual,classic_bike,1553,2362098.0
2021-04-13,casual,docked_bike,427,988042.0
2021-04-13,casual,electric_bike,1093,1283326.0
2021-04-13,member,classic_bike,5044,4222941.0
2021-04-13,member,electric_bike,2039,1633993.0
2021-04-08,casual,electric_bike,563,565960.0
2021-04-08,casual,classic_bike,734,1012423.0
2021-04-08,casual,docked_bike,215,476643.0
2021-04-08,member,classic_bike,2671,1958735.0
2021-04-08,member,electric_bike,1204,990107.0
2021-04-07,casual,classic_bike,3448,6599238.0
2021-04-07,casual,docked_bike,1282,4010121.0
2021-04-07,casual,electric_bike,1672,2462386.0
2021-04-07,member,classic_bike,6978,6178648.0
2021-04-07,member,electric_bike,2202,1953175.0
2021-04-26,casual,electric_bike,1779,2787663.0
2021-04-26,casual,docked_bike,996,3534520.0
2021-04-26,casual,classic_bike,3024,5504431.0
2021-04-26,member,classic_bike,6309,5670720.0
2021-04-26,member,electric_bike,2311,2111529.0
2021-04-16,casual,classic_bike,2072,2987418.0
2021-04-16,casual,docked_bike,596,1385350.0
2021-04-16,casual,electric_bike,1501,1620304.0
2021-04-16,member,classic_bike,4898,3877326.0
2021-04-16,member,electric_bike,2097,1745900.0
2021-04-11,casual,classic_bike,2788,4670246.0
2021-04-11,casual,electric_bike,1355,1773448.0
2021-04-11,casual,docked_bike,954,2806022.0
2021-04-11,member,classic_bike,4303,4064004.0
2021-04-11,member,electric_bike,1578,1501101.0
2021-04-21,casual,docked_bike,147,275697.0
2021-04-21,casual,classic_bike,753,872220.0
2021-04-21,casual,electric_bike,725,624834.0
2021-04-21,member,classic_bike,3359,2477148.0
2021-04-21,member,electric_bike,1603,1155330.0
2021-04-10,member,classic_bike,2293,1937458.0
2021-04-10,member,electric_bike,970,833826.0
2021-04-10,casual,docked_bike,359,933533.0
2021-04-10,casual,electric_bike,757,797389.0
2021-04-10,casual,classic_bike,1143,1620589.0
2021-04-23,casual,classic_bike,2641,3970133.0
2021-04-23,casual,docked_bike,715,2023948.0
2021-04-23,casual,electric_bike,1978,2173835.0
2021-04-23,member,classic_bike,5699,4807629.0
2021-04-23,member,electric_bike,2415,1957757.0
2021-04-05,member,classic_bike,5217,4381311.0
2021-04-05,member,electric_bike,1665,1472899.0
2021-04-05,casual,classic_bike,2427,4079237.0
2021-04-05,casual,docked_bike,948,3171773.0
2021-04-05,casual,electric_bike,1151,1641781.0
2021-04-30,member,classic_bike,5225,4327651.0
2021-04-30,member,electric_bike,2385,1957894.0
2021-04-30,casual,docked_bike,666,2158276.0
2021-04-30,casual,electric_bike,1634,1725664.0
2021-04-30,casual,classic_bike,2393,3478240.0
2021-04-20,member,classic_bike,3343,2318687.0
2021-04-20,member,electric_bike,1540,1099877.0
2021-04-20,casual,classic_bike,727,749039.0
2021-04-20,casual,electric_bike,733,596820.0
2021-04-20,casual,docked_bike,140,371935.0
2021-04-22,member,classic_bike,4994,4153174.0
2021-04-22,member,electric_bike,2186,1823974.0
2021-04-22,casual,docked_bike,491,1248487.0
2021-04-22,casual,electric_bike,1362,1474340.0
2021-04-22,casual,classic_bike,1790,2554786.0
2021-04-15,member,electric_bike,1940,1450428.0
2021-04-15,member,classic_bike,4234,3480324.0
2021-04-15,casual,classic_bike,1206,1737084.0
2021-04-15,casual,docked_bike,304,695606.0
2021-04-15,casual,electric_bike,1020,1042599.0
2021-04-18,casual,electric_bike,1919,2775278.0
2021-04-18,casual,classic_bike,3199,6201162.0
2021-04-18,casual,docked_bike,1314,3918637.0
2021-04-18,member,electric_bike,1898,1859031.0
2021-04-18,member,classic_bike,4980,5010426.0
2021-04-29,member,classic_bike,4665,3756178.0
2021-04-29,member,electric_bike,2106,1601708.0
2021-04-29,casual,classic_bike,1577,1991770.0
2021-04-29,casual,docked_bike,325,860774.0
2021-04-29,casual,electric_bike,1192,1249886.0
2021-04-02,member,classic_bike,3949,3316733.0
2021-04-02,member,electric_bike,1780,1392743.0
2021-04-02,casual,docked_bike,677,1843978.0
2021-04-02,casual,classic_bike,1703,2771662.0
2021-04-02,casual,electric_bike,1194,1410978.0
2021-04-19,member,classic_bike,3414,2544433.0
2021-04-19,member,electric_bike,1552,1157340.0
2021-04-19,casual,electric_bike,763,729858.0
2021-04-19,casual,classic_bike,845,1154880.0
2021-04-19,casual,docked_bike,183,396268.0
2021-04-28,member,classic_bike,3424,2577785.0
2021-04-28,member,electric_bike,1684,1165895.0
2021-04-28,casual,classic_bike,806,1028385.0
2021-04-28,casual,electric_bike,715,579167.0
2021-04-28,casual,docked_bike,178,363860.0
2021-04-14,member,electric_bike,1919,1457195.0
2021-04-14,member,classic_bike,4175,3113108.0
2021-04-14,casual,classic_bike,1063,1362651.0
2021-04-14,casual,docked_bike,300,797156.0
2021-04-14,casual,electric_bike,875,866728.0
2021-04-09,member,classic_bike,5370,5173297.0
2021-04-09,member,electric_bike,1967,1730372.0
2021-04-09,casual,docked_bike,998,2999357.0
2021-04-09,casual,classic_bike,2668,4575061.0
2021-04-09,casual,electric_bike,1435,1894446.0
2021-04-01,member,classic_bike,2629,1848130.0
2021-04-01,member,electric_bike,1449,1092502.0
2021-04-01,casual,electric_bike,693,695693.0
2021-04-01,casual,classic_bike,666,913313.0
2021-04-01,casual,docked_bike,195,496265.0
2021-05-30,casual,electric_bike,5511,8657968.0
2021-05-30,casual,classic_bike,8734,18165684.0
2021-05-30,casual,docked_bike,3432,11798652.0
2021-05-30,member,electric_bike,3108,2849801.0
2021-05-30,member,classic_bike,6165,6460722.0
2021-05-05,casual,electric_bike,1653,1683939.0
2021-05-05,casual,classic_bike,2031,2667593.0
2021-05-05,casual,docked_bike,492,1112699.0
2021-05-05,member,electric_bike,2698,2030703.0
2021-05-05,member,classic_bike,5720,4876877.0
2021-05-04,casual,electric_bike,1105,1088558.0
2021-05-04,casual,classic_bike,1326,1807469.0
2021-05-04,casual,docked_bike,286,750697.0
2021-05-04,member,electric_bike,2107,1495816.0
2021-05-04,member,classic_bike,4498,3316121.0
2021-05-31,casual,electric_bike,4225,6803026.0
2021-05-31,casual,classic_bike,6270,12977463.0
2021-05-31,casual,docked_bike,2515,8766241.0
2021-05-31,member,electric_bike,2786,2606431.0
2021-05-31,member,classic_bike,5842,6102389.0
2021-05-25,casual,electric_bike,3246,4292065.0
2021-05-25,casual,classic_bike,3427,5581932.0
2021-05-25,casual,docked_bike,1052,3433289.0
2021-05-25,member,electric_bike,3685,2823482.0
2021-05-25,member,classic_bike,7486,6126005.0
2021-05-24,casual,electric_bike,3361,5106361.0
2021-05-24,casual,classic_bike,3873,7212899.0
2021-05-24,casual,docked_bike,1660,5085650.0
2021-05-24,member,electric_bike,3445,2820622.0
2021-05-24,member,classic_bike,7581,6539150.0
2021-05-02,casual,classic_bike,8522,18478510.0
2021-05-02,casual,electric_bike,3114,5310098.0
2021-05-02,casual,docked_bike,3283,12603421.0
2021-05-02,member,electric_bike,2339,2462662.0
2021-05-02,member,classic_bike,7517,8191441.0
2021-05-01,casual,electric_bike,3203,4987950.0
2021-05-01,casual,classic_bike,8027,16327162.0
2021-05-01,casual,docked_bike,2927,10219960.0
2021-05-01,member,electric_bike,2813,2693851.0
2021-05-01,member,classic_bike,7402,7423931.0
2021-05-26,casual,electric_bike,3243,4205864.0
2021-05-26,casual,classic_bike,4149,6931301.0
2021-05-26,casual,docked_bike,1118,3905518.0
2021-05-26,member,electric_bike,3874,3181976.0
2021-05-26,member,classic_bike,8088,6929284.0
2021-05-27,casual,electric_bike,1922,1780818.0
2021-05-27,casual,classic_bike,1746,2027493.0
2021-05-27,casual,docked_bike,348,754133.0
2021-05-27,member,electric_bike,2864,2033334.0
2021-05-27,member,classic_bike,4941,3642731.0
2021-05-29,casual,electric_bike,4477,6431634.0
2021-05-29,casual,classic_bike,6196,11755519.0
2021-05-29,casual,docked_bike,2168,6783661.0
2021-05-29,member,electric_bike,3057,2781829.0
2021-05-29,member,classic_bike,5903,5680010.0
2021-05-10,casual,electric_bike,1274,1261509.0
2021-05-10,casual,classic_bike,1338,1850730.0
2021-05-10,casual,docked_bike,361,1014998.0
2021-05-10,member,classic_bike,4244,3109918.0
2021-05-10,member,electric_bike,2148,1480532.0
2021-05-17,casual,electric_bike,2365,2884859.0
2021-05-17,casual,classic_bike,2565,4079570.0
2021-05-17,casual,docked_bike,1048,2879200.0
2021-05-17,member,electric_bike,3087,2358270.0
2021-05-17,member,classic_bike,6141,5112980.0
2021-05-09,casual,electric_bike,1321,1582419.0
2021-05-09,casual,classic_bike,1435,2511830.0
2021-05-09,casual,docked_bike,396,1012846.0
2021-05-09,member,electric_bike,1439,1203168.0
2021-05-09,member,classic_bike,2734,2386397.0
2021-05-08,casual,electric_bike,2722,3297096.0
2021-05-08,casual,classic_bike,3826,6407941.0
2021-05-08,casual,docked_bike,1145,3271694.0
2021-05-08,member,electric_bike,2366,1998704.0
2021-05-08,member,classic_bike,5154,4720103.0
2021-05-12,member,electric_bike,3055,2202657.0
2021-05-12,member,classic_bike,5858,4678739.0
2021-05-12,casual,electric_bike,1947,2034981.0
2021-05-12,casual,docked_bike,543,1627760.0
2021-05-12,casual,classic_bike,2027,3003962.0
2021-05-22,casual,electric_bike,6103,9408786.0
2021-05-22,casual,classic_bike,11789,23452558.0
2021-05-22,casual,docked_bike,4157,14893815.0
2021-05-22,member,electric_bike,3753,3602895.0
2021-05-22,member,classic_bike,9178,9752428.0
2021-05-21,casual,electric_bike,4592,6290024.0
2021-05-21,casual,classic_bike,5832,9985611.0
2021-05-21,casual,docked_bike,2235,7749354.0
2021-05-21,member,electric_bike,4181,3568784.0
2021-05-21,member,classic_bike,8061,7069177.0
2021-05-07,casual,classic_bike,2449,3545519.0
2021-05-07,casual,electric_bike,2272,2286101.0
2021-05-07,casual,docked_bike,702,1798922.0
2021-05-07,member,electric_bike,2736,2089922.0
2021-05-07,member,classic_bike,5327,4301989.0
2021-05-06,casual,electric_bike,1465,1417094.0
2021-05-06,casual,classic_bike,1342,1996997.0
2021-05-06,casual,docked_bike,300,921148.0
2021-05-06,member,electric_bike,2201,1539500.0
2021-05-06,member,classic_bike,4265,3421452.0
2021-05-19,casual,electric_bike,2645,3236829.0
2021-05-19,casual,classic_bike,2584,4119575.0
2021-05-19,casual,docked_bike,696,1901604.0
2021-05-19,member,electric_bike,3461,2716991.0
2021-05-19,member,classic_bike,6674,5694151.0
2021-05-20,casual,electric_bike,3426,4499852.0
2021-05-20,casual,classic_bike,4242,7687050.0
2021-05-20,casual,docked_bike,1423,4621780.0
2021-05-20,member,electric_bike,3706,3029043.0
2021-05-20,member,classic_bike,7731,6768949.0
2021-05-11,casual,electric_bike,1554,1592821.0
2021-05-11,casual,classic_bike,1563,2042667.0
2021-05-11,casual,docked_bike,411,1204918.0
2021-05-11,member,electric_bike,2579,1857483.0
2021-05-11,member,classic_bike,4988,3925331.0
2021-05-13,casual,electric_bike,2761,3139718.0
2021-05-13,casual,classic_bike,2868,4534433.0
2021-05-13,casual,docked_bike,962,2787885.0
2021-05-13,member,electric_bike,3425,2700998.0
2021-05-13,member,classic_bike,6560,5596247.0
2021-05-23,casual,electric_bike,3922,6051733.0
2021-05-23,casual,classic_bike,6206,12006377.0
2021-05-23,casual,docked_bike,2414,8344549.0
2021-05-23,member,electric_bike,2807,2620892.0
2021-05-23,member,classic_bike,6221,6178961.0
2021-05-16,casual,electric_bike,4562,7410430.0
2021-05-16,casual,classic_bike,6571,13454336.0
2021-05-16,casual,docked_bike,2624,9176606.0
2021-05-16,member,electric_bike,2988,2764805.0
2021-05-16,member,classic_bike,6777,7028458.0
2021-05-15,casual,electric_bike,3183,3750245.0
2021-05-15,casual,docked_bike,1513,4205613.0
2021-05-15,casual,classic_bike,3755,6418300.0
2021-05-15,member,electric_bike,2594,2195941.0
2021-05-15,member,classic_bike,4462,3894497.0
2021-05-14,casual,electric_bike,3978,5183835.0
2021-05-14,casual,classic_bike,4223,7169431.0
2021-05-14,casual,docked_bike,1525,4619337.0
2021-05-14,member,electric_bike,3730,3127566.0
2021-05-14,member,classic_bike,7006,6103406.0
2021-05-28,casual,electric_bike,1335,1113511.0
2021-05-28,casual,classic_bike,1021,1193935.0
2021-05-28,casual,docked_bike,222,437552.0
2021-05-28,member,classic_bike,2746,1880744.0
2021-05-28,member,electric_bike,1991,1373548.0
2021-05-18,casual,electric_bike,1994,2259633.0
2021-05-18,casual,classic_bike,1909,2997495.0
2021-05-18,casual,docked_bike,690,1749119.0
2021-05-18,member,electric_bike,2852,2078803.0
2021-05-18,member,classic_bike,5218,3947113.0
2021-05-03,casual,electric_bike,1114,1440741.0
2021-05-03,casual,classic_bike,1897,3009557.0
2021-05-03,casual,docked_bike,494,1465712.0
2021-05-03,member,electric_bike,1691,1406847.0
2021-05-03,member,classic_bike,4603,3689031.0
2021-06-13,member,electric_bike,3599,3518438.0
2021-06-13,member,classic_bike,9368,9597126.0
2021-06-13,casual,electric_bike,5741,8547101.0
2021-06-13,casual,classic_bike,12623,23943742.0
2021-06-13,casual,docked_bike,3451,11529248.0
2021-06-04,member,electric_bike,4272,3610213.0
2021-06-04,member,classic_bike,8479,7654993.0
2021-06-04,casual,electric_bike,4939,6610254.0
2021-06-04,casual,classic_bike,6072,10371605.0
2021-06-04,casual,docked_bike,2060,7511359.0
2021-06-03,member,electric_bike,4153,3490178.0
2021-06-03,member,classic_bike,8660,7585658.0
2021-06-03,casual,electric_bike,4358,5693927.0
2021-06-03,casual,classic_bike,4881,8668966.0
2021-06-03,casual,docked_bike,1501,5116953.0
2021-06-10,member,electric_bike,4389,3614487.0
2021-06-10,member,classic_bike,9238,7998958.0
